target,pid,bid,env,checkout,compile,check_classfiles,gzoltar_exec_time,gzoltar_executed_tests,gzoltar_failing_tests,gzoltar_fl,flacoco_exec_time,flacoco_executed_tests,flacoco_failing_tests,flacoco_fl
1.8,Codec,17,True,True,False,False,,False,False,False,,False,False,False
1.8,Codec,18,True,True,False,False,,False,False,False,,False,False,False
1.8,Codec,2,True,True,True,True,5.636,False,True,True,2.46,False,True,True
1.8,Codec,9,True,True,True,True,7.475,False,True,True,6.78,False,True,True
1.8,Mockito,23,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,26,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,3,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,21,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,12,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,20,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,9,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,27,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,13,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,24,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,14,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,38,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,18,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,29,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,5,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,31,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,35,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,28,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,2,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,25,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,19,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,6,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,33,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,22,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,11,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,7,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,34,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,36,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,37,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,8,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,10,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,15,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,16,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,1,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,17,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,4,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,32,True,True,False,False,,False,False,False,,False,False,False
1.8,Mockito,30,True,True,False,False,,False,False,False,,False,False,False
